RAEKE+LB (fixed),RAEKE+LB (inv_cap),KSP+AD (fixed),KSP+AD (inv_cap)
0.800611965115474,0.596259154924143,0.6187981653910118,0.6110094577923093
0.5131027650826263,0.5066522796777198,0.5560184425751642,0.554553213785425
0.7701454648650238,0.6902075005924154,0.6666666666666666,0.6666666666666666
0.8889511157182679,0.6371898210972903,0.6666666666666667,0.6666666666666667
0.8923685372800624,0.8434599406543876,0.7179030500391385,0.6666666666666664
1.0,1.0,0.8,0.8
0.8209031461893116,0.8366501361499652,0.7653564677055229,0.7385031304820714
0.788829384331469,0.7841975134891699,0.8,0.8433124937162577
1.0,1.0,0.9499999999999998,0.9499999999999998
0.8846093673907833,0.7404271649186941,0.6955205714316202,0.7468511907707587
1.0,1.0,0.9418574435704904,0.9499999999999998
0.7726712805591021,0.74193928070309,0.8,0.8000000000000002
0.8632264126557406,0.7534124497185644,0.7299308078043243,0.7359868058250073
1.0,0.8146480134684285,0.6666666666666665,0.6666666666666666
0.7727288179123764,0.6865483625585042,0.6666666666666665,0.6666666666666666
0.712922644136975,0.6612858053666294,0.6666666666666666,0.6666666666666666
0.9604221236405802,0.8084701642613975,0.6666666666666665,0.6666666666666665
0.7765406735957848,0.624599887753389,0.6666666666666666,0.6666666666666666
1.0,0.8631087782812118,0.6847759558491265,0.6666666666666666
0.5880689828509342,0.556488492376541,0.6037252169351567,0.6192197749243579
0.8031068603213964,0.7243365299834411,0.6492968837746015,0.6492968837746015
0.5806504677999332,0.5498791865353367,0.6666666666666667,0.6666666666666667
0.9379485126503947,0.7820955602554357,0.8000000000000002,0.8000000000000002
1.0,1.0,0.8999999999999998,0.8733658622379205
0.8273613459403796,0.6768831310115869,0.8,0.8
0.9120783180801799,0.8506836537552988,0.7999999999999999,0.8
0.6623876368995518,0.5564673430708307,0.6946280181589558,0.6994530988151749
0.5838911971323282,0.48909927532702524,0.6134018632928557,0.6134018632928557
0.8385182466661831,0.6051336321187929,0.6953322330105237,0.6666666666666666
0.39718327337103176,0.5163428683288996,0.5917678169191362,0.5086582619832019
0.4931207043224106,0.47100821243056895,0.5838288665465511,0.6161235341056533
0.6103902762958882,0.6714044246044395,0.6666666666666665,0.6635531184528769
1.0,0.8168275533421515,0.6793891210223406,0.6666666666666666
0.8569416883577697,0.7294514378584901,0.6965171908093594,0.6981307768421093
0.589851439567075,0.6141022548913584,0.6666666666666667,0.6666666666666667
0.7614245422096231,0.6062369023420254,0.6666666666666666,0.6666666666666666
0.8847388210360589,0.723062596807651,0.7170870709937615,0.6666666666666666
0.9726086616213961,0.9414457942077711,0.8141892475458083,0.8
0.7442987298067936,0.6458807677002205,0.6666666666666665,0.6666666666666665
0.8638708974655493,0.8664063823340888,0.729012358639789,0.6989100671405069
1.0,0.9399733425931067,0.95,0.9000000000000001
1.0,1.0,0.8,0.7999999999999999
0.7260013263694325,0.7473854810868358,0.7155476976625051,0.7624077104876942
0.6699970730063747,0.6219307044150424,0.8,0.8000000000000002
0.5981931606033181,0.5799980863251619,0.5951519511503185,0.6037372852639653
0.7993291467599019,0.7000976435075472,0.6666666666666666,0.6666666666666666
0.5078723033871626,0.5921147748636815,0.5084090867522958,0.40603554425206995
0.8729155888784986,0.7244873885185825,0.6666666666666665,0.6666666666666665
0.9012521531323563,0.7696425866266389,0.6666666666666666,0.6666666666666666
0.8574434873245853,0.7909036098122154,0.6666666666666667,0.6666666666666666
0.6792421664568771,0.6402454893181466,0.6666666666666666,0.6666666666666665
0.6703643044063706,0.45552451738419714,0.602114921362027,0.5745233178968647
0.6200712555904997,0.4792169105651991,0.6666666666666667,0.6666666666666667
1.0,0.9704722756405059,0.9500000000000001,0.9
0.6437727101609875,0.5286781868528541,0.8,0.8
0.8005391511317336,0.7577196602526812,0.5466423823469252,0.5377864309310414
0.7654717103609391,0.7054572942076341,0.8977229500675235,0.9000000000000002
0.8115942877188692,0.7834313799824064,0.8107778097747013,0.8000000000000002
0.8299133001279,0.8031416958020586,0.8,0.8
0.5043597362421621,0.46526983940159994,0.6666666666666665,0.6562982657948851
0.7741778267953862,0.5271401237869837,0.6666666666666666,0.6571500295512335
0.8547733541105009,0.8720538693067107,0.6666666666666667,0.6666666666666667
0.6958008692069221,0.6419595653703669,0.7730884510859775,0.7582769814201382
0.765354403809255,0.5632629133232187,0.6666666666666666,0.665066830915631
0.8614912277300968,0.7545318181947919,0.7961290567979589,0.7739552293736959
1.0,0.8487180020322544,0.6719016596450129,0.6666666666666665
0.6177460282022057,0.5375221516095838,0.6666666666666667,0.6666666666666666
0.6998402501998702,0.7437701982691344,0.7999999999999999,0.8
0.5516303222418736,0.5951733368718659,0.6652352307322923,0.6311501217878053
0.3609253750865319,0.29913624313891674,0.7294124534237262,0.7658240630015221
0.9922676631370464,0.9196458654608854,0.9499999999999997,0.9170048913112253
0.9273192991204164,0.7904171560501595,0.8892823565929912,0.8481059629202031
0.7928422144600238,0.7646091879679296,0.759624619976524,0.7047197023506553
0.6825169636082564,0.573367963164318,0.6666666666666666,0.6666666666666665
0.8291110310004124,0.6811814789445338,0.8,0.7955979357170688
0.4312189861272334,0.3433259897890462,0.5848557500666185,0.6484535431957981
1.0,0.8894885464835991,0.6666666666666665,0.6666666666666665
0.37980958096646855,0.30418170113438614,0.4613373212020995,0.4993759392365486
0.9777956476207864,0.8292013895084858,0.6666666666666666,0.6666666666666666
1.0,0.7803715650246956,0.8,0.8
0.7841257045992654,0.69311132943292,0.6913786583685232,0.6734244621348002
0.5550071141717873,0.6095291559774623,0.6666666666666666,0.7368109922441367
0.8574111670911534,0.8287490699364355,0.9,0.9000000000000001
0.7677339854081336,0.6888512010544867,0.6666666666666667,0.6666666666666666
0.9295856194071147,0.7911084916059217,0.9000000000000001,0.9
1.0,0.8750041784656528,0.8571611124279149,0.8020104453928716
0.8916615082895907,0.7352041944070372,0.8236066083578982,0.8089733315851538
0.5110415225861735,0.5191349407465485,0.6214400448542938,0.5955084715215926
0.8204268749263424,0.8010177122810952,0.8000000000000002,0.8000000000000002
0.8356674208412874,0.7854277851375868,0.8,0.7999999999999999
0.6280892604931011,0.5337172769478945,0.6666666666666666,0.6666666666666667
0.4992544988277157,0.44735245136340107,0.4387073411398917,0.4387073411398917
0.6956315349456897,0.5869860355152403,0.6666666666666666,0.6666666666666667
0.7602764110114977,0.840907780407235,0.547876466520282,0.5895672816818786
0.8512381302768027,0.6385688364239045,0.7624848990834512,0.7999999999999999
0.5299496549398631,0.434697850928323,0.5833122472807356,0.5991017890960114
0.9171774190212589,0.7300735742636438,0.8000000000000003,0.8
0.8407302726418668,0.8806506615106019,0.8170705332760609,0.7999999999999997
0.9115177003099166,0.9730434197372274,0.7061085861214296,0.6799072013835212
1.0,1.0,0.9499999999999996,0.8999999999999999
1.0,0.8806886418547791,0.9500000000000003,0.9500000000000003
0.9045657492062105,0.8004805739753809,0.9000000000000001,0.8965010608878441
0.6009458581129614,0.6917705941450208,0.5812162452972759,0.5812162452972759
0.6555993035383249,0.6346065996496514,0.7068835498795026,0.6489920525017457
0.7055725058817905,0.6364243689105905,0.6666666666666666,0.6666666666666665
0.7681523586889282,0.6951535900970801,0.5769413202729285,0.6077854651516893
0.7652732091173786,0.6707469317866642,0.6666666666666667,0.6666666666666666
0.42439965387979606,0.36921832373259467,0.4527497673151613,0.4288503811087506
0.7283877818657181,0.6606726039351059,0.8,0.7999999999999999
1.0,1.0,0.7593098992894431,0.7029979308793965
0.5515825503572788,0.5079224249745283,0.6666666666666667,0.6666666666666666
0.5267133445963421,0.5244561069570468,0.6666666666666666,0.6666666666666666
0.8688209947607072,0.7877518797810829,0.9000000000000001,0.9000000000000001
0.8380882548279499,0.8093352038064989,0.9000000000000001,0.8999999999999999
0.6378333096290995,0.572115593388291,0.8,0.8000000000000002
1.0,1.0,0.7999999999999997,0.8
0.6485445702726337,0.6165344779568316,0.5653029484752238,0.6666666666666669
0.9173378171586212,0.8668505820646536,0.7497387439011045,0.7943606259757658
1.0,0.7868268174390406,0.7836668725257719,0.6666666666666666
0.699986199008461,0.7295922614008045,0.6666666666666665,0.6666666666666667
0.6699049423422224,0.5654897095429161,0.6260106837204163,0.6183608061068693
0.4550273020351312,0.5220869827947101,0.6666666666666666,0.6666666666666666
0.6506563800552014,0.5576210336505051,0.6666666666666665,0.6666666666666664
0.791585088706294,0.7077985501287593,0.7477468557894402,0.704387405352324
0.5916034646193645,0.5574199784003306,0.6152003003827363,0.516744331190663
0.8221885245057178,0.9509583761095052,0.7323976410212186,0.7405189637142965
0.8885782779850169,0.8047597502082855,0.7239356466322769,0.6666666666666665
1.0,1.0,0.95,0.9499999999999998
0.6637638884776117,0.7081495034265913,0.7221025176446044,0.7910926688799171
1.0,1.0,0.8,0.8
1.0,0.9715412925195986,0.9,0.8437653562448472
0.9014851568474866,0.8331074675322305,0.8394679345473016,0.9000000000000001
0.8275543785845879,0.7360505780243994,0.8000000000000002,0.8
0.9579092075408333,0.9138312176455197,0.8000000000000003,0.8000000000000002
0.33394575712528635,0.37049159711269714,0.4740792951917231,0.5618738685208287
0.8673915089935881,0.7864627734148592,0.6666666666666665,0.6666666666666665
1.0,0.8349002814593468,0.7190534616446164,0.7351989776340248
0.5311128221009394,0.4655761400078961,0.6666666666666666,0.6666666666666665
0.8710017504866947,0.8417156041765511,0.6666666666666667,0.6666666666666666
0.7777683173014095,0.750339892984255,0.7105931692678759,0.6666666666666666
0.7233078024620939,0.5782868065090808,0.6666666666666664,0.6992404149127515
0.816596383848064,0.8659459493107693,0.7817209698056155,0.7613648612602206
0.8636119454339916,0.6602135146691664,0.7571010194019551,0.7762883907485885
0.9947714558845302,0.7662324917641267,0.8390539326993328,0.8881718233990096
1.0,0.8907320549320787,0.9,0.888415616731893
1.0,1.0,0.9500000000000001,0.95
0.8458426114851069,0.6747753861053174,0.7999999999999999,0.7873283566146063
0.8616742893463097,0.8263423451472761,0.8000000000000002,0.8000000000000002
0.7954849957337312,0.749777018800241,0.7999999999999999,0.8
0.8165342888815555,0.7686336969655131,0.7648413565413629,0.6666666666666667
1.0,0.7868418464257069,0.6666666666666665,0.6666666666666666
0.5948621298182258,0.5674881722934467,0.6666666666666666,0.6666666666666666
0.7717229848869267,0.605274906663846,0.6666666666666666,0.6666666666666666
0.3312524561474242,0.23008132335029755,0.4225612212081379,0.36071321302903564
0.8262858887850484,0.8994541959980427,0.7447324059757673,0.7447324059757673
0.15556407825109655,0.1755220990642782,0.25808388323582576,0.2796866546038245
0.2221608924524786,0.5181966796361684,0.7346410433407891,0.6610922064183742
0.12283118023544297,0.2684568816316337,0.6049990432163352,0.5527953184847625
0.11265398300137326,0.31869396005716427,0.6257141435897865,0.6153069876575172
0.19290757611729764,0.28627029514700786,0.36060783032535887,0.31990248781945124
0.028562796775808582,0.09291191403390738,0.22417173858197983,0.19102805555006844
0.2087122450776138,0.20368572786335318,0.5355735836994728,0.41016291237488905
0.078018919477029,0.26774639466550276,0.4560087725895489,0.36177124526508103
0.06054716826794756,0.10966308313235835,0.2498803916946746,0.08833319031246106
0.20533155427755276,0.22520908009465318,0.29683593766165983,0.29683593766165983
0.1549643676020896,0.07448718781778357,0.31131435010202435,0.19474117479726413
0.041114937185129465,0.3103319321256951,0.2627001513573093,0.278682731618664
0.2219916380785523,0.2077066346173197,0.5850308346584059,0.5535500789098281
0.16627799468547816,0.15031713825340282,0.20120104548792134,0.16627799468547816
0.1890891203386952,0.25089311680403587,0.30132637826037006,0.26844417680892624
0.2358183913813083,0.23034118538524334,0.28325770894414626,0.26480830187275156
0.3395559622495521,0.3482795088716425,0.5551963448951426,0.5066479012354692
0.15241199728649166,0.3042907033224994,0.18843355349367788,0.1829732074193426
0.21795887747977616,0.4660610927558694,0.44335516959897453,0.3428689470987274
0.20599439867222044,0.3281092805395709,0.6044528159730854,0.5892014994641298
0.27559203246586983,0.46146346468532623,0.45800978661023695,0.43696110996917786
0.14787892910365727,0.2363217645983444,0.3276568218196785,0.29905302657645394
0.07850697975881862,0.14921345995207597,0.5126326018279477,0.47449107807674973
0.25644797302920735,0.34099354191707726,0.40365366326139224,0.3215864256266063
0.11698691102884401,0.3008205781709518,0.5481751295096858,0.527777443424578
0.21462212678401044,0.16980908846400666,0.41137892880655985,0.4113789288065602
0.19268936731974848,0.16365681737802626,0.30498399467512677,0.27840259643488685
0.11277432403082868,0.1630889014591533,0.2076093628475639,0.202955120078757
0.28526925530135294,0.25868752284322755,0.525299219642262,0.5083195893702204
0.16010502307413885,0.3316453064286225,0.44762708198440804,0.44762708198440804
0.17726156098946044,0.21215159152663915,0.3333333333333333,0.33333333333333326
0.265842218978623,0.4405760231277301,0.46099026469279564,0.40752286442251834
0.08276620927342734,0.3673542077881186,0.6643144133734005,0.576101442549578
0.30384324346509334,0.2587411436512419,0.6666666666666669,0.6666666666666667
0.1944386620802284,0.32219810366533,0.6468009675803671,0.5937871854983868
0.22959633332204618,0.29198140519275667,0.4489124035574264,0.4141436401275357
0.27082815899420254,0.1866315427812207,0.5083580198441424,0.3852620407015037
0.1572269582781788,0.2307569695824778,0.7350797701855466,0.6642313915405836
0.08468246211582295,0.14618839199617853,0.15318915417912163,0.12002488923761089
0.18674623623439662,0.20881481226653317,0.3333333333333333,0.3333333333333333
0.2052564647317553,0.24670189542408094,0.3333333333333333,0.289294215635249
0.1101484121338558,0.19669602626193677,0.17542241771224637,0.17356397797965037
0.26739096916562644,0.22830042844438617,0.3952281109170724,0.35975817035091395
0.10255052797868289,0.23544997769629444,0.15373162434399473,0.13839884406507869
0.14712506292382396,0.2248094816873118,0.5157526298864143,0.5283268245088194
0.18175765827811502,0.2583751901100647,0.3920995507424424,0.36645665944966466
0.09512916695792085,0.25454892768674126,0.4760426952365664,0.41482243905346555
0.09140838942645514,0.2236509530157667,0.49425301843638336,0.49425301843638336
0.16865986450118467,0.2609614746432768,0.3411125525884622,0.20765235400836166
0.330051570588849,0.4857326441496203,0.6592227337275569,0.516209428154792
0.2550076013661547,0.35088545050798187,0.4694194968545541,0.45133166776413725
0.3479674802805526,0.5206659319208149,0.6439153057782618,0.4975861057923027
0.0951962414061183,0.12604883475408427,0.6282264004806879,0.5083435362436459
0.04756960999108711,0.19681705448880443,0.22170722819753336,0.18985551399929854
0.09419594306340162,0.18587851653748674,0.28811453459994724,0.3543354369095965
0.22665084442323152,0.20104141403071382,0.3504894070714086,0.3011320009050889
0.21747180347843145,0.2528180923671834,0.619838270671242,0.607194648231049
0.26099256297619083,0.29327586780966436,0.4773253533760838,0.43821747215902845
0.00828967401679431,0.08159828687544567,0.3404540278938416,0.2175806999380815
0.21259370838627914,0.33598882846806594,0.32368631839581763,0.2566619441422584
0.16541040116720118,0.37057589470621227,0.6679668056059714,0.6001981624113419
0.3098559280216472,0.3801463168274797,0.5598804315539044,0.44482536321639926
0.22340685139461106,0.32602297425256765,0.6154673834219483,0.5477987096991214
0.1663772092501898,0.27815651493422533,0.5674540879860512,0.46952005245263145
0.20592166879647994,0.25534333040829443,0.2995847901667143,0.2706250187332754
0.062106325721660666,0.3254971171329714,0.32995130403868983,0.2945250160060431
0.2225966154945727,0.16239147071435267,0.3321612843317858,0.3302585986559841
0.16369290156012617,0.2980689444429622,0.3299327267538221,0.26363899461795415
0.09602873206119905,0.29363785673581533,0.37814615396412726,0.3275170523238259
0.058082159316222334,0.2467099962983332,0.34785498018852157,0.2614097332258238
0.03265095489866503,0.2591756307235295,0.21015231353534497,0.183974437180323
0.136883463200931,0.16902335224041,0.19921825590070738,0.19921825590070738
0.10745993013039566,0.19541985013841134,0.31189880549603355,0.3333333333333333
0.07155969587931979,0.2744396346321595,0.27204241808433616,0.17130217362003297
0.189996080373265,0.21106590490048496,0.6666666666666666,0.6666666666666666
0.1288183622366657,0.19984681606989238,0.5934585193839601,0.5108248448122347
0.07002538166380783,0.06450456847750702,0.15614760952041837,0.13828328793793282
0.23286622236350862,0.2390707295020988,0.7591912209004007,0.6426127454655693
0.30276017463662774,0.3654719735660942,0.711152632620232,0.6471733695246934
0.13603508363170266,0.2639285118587409,0.3649389802786597,0.36085758696190884
0.18458528372896357,0.23874970979798046,0.7168182208363478,0.5953887651629153
0.06232781264600503,0.16312529555230998,0.30726521795658746,0.297372134448243
0.1303713318973601,0.2154605271522982,0.39393002538280125,0.3333333333333333
0.18337001504461917,0.24020534314324507,0.3415213245667267,0.37114818673854383
0.01693034206352182,0.0733323290722106,0.539627710346752,0.4199971040710421
0.22368447453891652,0.2753213133092622,0.5660731157119586,0.4284426014884751
0.2717428338792188,0.36660069092616937,0.5451655751748717,0.5383397689250896
0.17601201531153535,0.39038334969646193,0.38315032142437516,0.3536600770826231
0.1652170625779558,0.33593421767368636,0.4431683851286305,0.3990026612235864
0.09774858951003594,0.0924373237646878,0.33333333333333337,0.3333333333333333
0.12994279798403427,0.19904193220719069,0.23968057770108728,0.22482918824785159
0.31607691908939906,0.36995174645168744,0.4040795131132292,0.3898875741350718
0.29597713962466504,0.3717768598234502,0.44523061092865823,0.37585528655245354
0.30487902857637805,0.3562760941160723,0.6871240291706205,0.6666666666666667
0.17577849862298195,0.3701856406397187,0.5446387865661129,0.4907209085022714
0.19427570706484615,0.2520717126240757,0.6229026196056278,0.4729532931783858
0.15993786580789565,0.2754013864792835,0.296419830134838,0.28723487217629196
0.11924623793469172,0.24375681232055665,0.3979674864069513,0.3303640141274424
0.1953595764263111,0.3631924366309939,0.6666666666666666,0.6666666666666667
0.229548868777844,0.11831613371642144,0.31092673684255195,0.29991214912122643
0.05267759000501463,0.0830712925831957,0.13006024794205148,0.09797641812936554
0.19663482533329282,0.12398870095916648,0.24897001079607464,0.19663482533329282
0.20778115586355028,0.3725672574728811,0.6666666666666666,0.6568874197898469
0.11505341393525624,0.26265997644230876,0.3848034463152778,0.23729053870816535
0.05749154508342725,0.04430370306207295,0.466842010824464,0.45151271707442875
0.0,0.1257173235388299,0.32340480502506896,0.28518475744936583
0.11533586943455391,0.29755945364919995,0.27704861578554607,0.2423581974943262
0.14583444743374377,0.2509719430273721,0.6047186731194486,0.5330512304624588
0.08826120316004658,0.13658985659240716,0.5349733419923964,0.4214576492452186
0.20872719486327723,0.3013955663266405,0.6666666666666666,0.6666666666666666
0.13008139613793576,0.2784765419779929,0.45158449622668867,0.4405096433521587
0.3192464237486359,0.3165644764313407,0.7249128042714726,0.728986167063941
0.11282653590425745,0.18864419035488364,0.28353674653724875,0.15666613703512047
0.10628910757022517,0.1713926242078072,0.5081002724227315,0.4291043553812235
0.12264934272321955,0.19101948913326583,0.22622316681383683,0.20813860334995157
0.1715388391859806,0.2884605937154304,0.3333333333333333,0.3572241347600705
0.16678944873780535,0.09612219887165227,0.16678944873780535,0.16678944873780535
0.0817624348884072,0.28943744593708387,0.4355584075152559,0.3873327012319438
0.16016901862584698,0.28997834963457714,0.5959944939513703,0.5359551111599161
0.3132430856401232,0.31366369290931184,0.5830150633407266,0.5399255989149897
0.2743627518643246,0.34924898198607895,0.6439714048066335,0.5317077000267445
0.2009031845125559,0.4177128064594711,0.49573278627872064,0.42276999960049017
0.09526317003927903,0.17435973964618054,0.3241037606831815,0.27064366708408466
0.170144581837558,0.2789647160266754,0.34622747918859104,0.36574842664478
0.08666258711228372,0.3117436023076205,0.35739157416969297,0.20697119203064546
0.33194192341268963,0.3928243317643438,0.4479224534277232,0.4791784948074078
0.17111230224468812,0.24404582781176892,0.4549662189311669,0.39227657732516685
0.1279891364742032,0.27796307418570837,0.40099364212944266,0.35811304708905417
0.26233561256462834,0.30220444493025955,0.6705296615055533,0.6210753530333784
0.0790125517909979,0.26207463760145716,0.24094271711707815,0.12721110341455122
0.09965361590308573,0.31919311201654116,0.3333333333333333,0.2923255049395335
0.15930169218091178,0.21760168983578548,0.5435714433521553,0.3839354063370998
0.13929337720090437,0.205237398238492,0.33333333333333337,0.3731251170451
0.20405728856188982,0.4122858814146717,0.3341506799547501,0.3265350127872767
0.2168916983567876,0.22310577224922387,0.37735054631881304,0.2435343963533793
0.13976279418648777,0.25473209314403633,0.6666666666666665,0.5777970209345603
0.11292852504635312,0.22175982541216654,0.2642577805534433,0.1950639982865
0.1372189629673416,0.18764382054211518,0.3752721005401093,0.25283145832479953
0.2513153454785185,0.2552611763348479,0.4294048968504252,0.3858835016412621
0.18532874418430959,0.2218010897369393,0.4020596742583222,0.38751156147162935
0.07829064067849727,0.18254949394567271,0.22372445748148026,0.2789885303884669
0.20121292716127204,0.333838447790234,0.8,0.7799239776125219
0.27199982734825345,0.2804765041727571,0.5285747878412502,0.38228841375564643
0.19802260005364364,0.3355878200559734,0.29180780336467244,0.2523198275968293
0.1731077821142165,0.26738228604965836,0.3724605941741754,0.253082111545975
0.0372295046538303,0.15580657715546675,0.23235463018334385,0.12609410072265198
0.13984527271597005,0.21231481763685517,0.5298898264578268,0.45329219885888183
0.24227291630997452,0.31483484015380425,0.40876788745577325,0.35696454661459015
0.13653501282156907,0.2840096756482306,0.5726396133666264,0.526398111401662
0.04701792113507122,0.2924854731036444,0.3661250946926863,0.3333333333333333
0.17581887422786432,0.3306857894259979,0.49485324029640004,0.5029459926849987
0.24833908207798921,0.18520289044709556,0.5117764696752677,0.42785328726755434
0.3415149816433985,0.3868286905659057,0.7367272569548613,0.6666666666666666
0.19471989608111798,0.3023820289801447,0.4014247264214595,0.3049917686323675
0.14814196411275216,0.30960362948135367,0.5118668700095627,0.5180417841723539
0.09920521112099498,0.22962407956868783,0.40273809226335183,0.40918491732966966
0.12987004893481677,0.29903774015631435,0.5657643957000208,0.5380545178333601
0.2021187358805094,0.2876637387352492,0.37315858698872106,0.2623731699795538
0.3926174911446392,0.25049825455177627,0.45583026419626294,0.3896070262179364
0.04784759481561478,0.16232088434684042,0.5932119819195278,0.5628980450541502
0.03620281205698628,0.15587395729926562,0.314637660854399,0.2637251284721933
0.09515024077928662,0.045632549003507564,0.25129554065928456,0.11064152923343937
0.10512328693142177,0.18495342247356952,0.40405395826797635,0.391388418949109
0.2664313247723947,0.1782332037755551,0.324926228475075,0.3148773056400624
0.11575750064432516,0.3332433636468974,0.5539990960775344,0.47305510154759384
0.17341208459193364,0.22450931885109177,0.3313831435456622,0.3110782154608383
0.29608096413453283,0.4080142435183089,0.6707202511251401,0.6666666666666667
0.14881066506150303,0.15417425172617458,0.3824074168456237,0.3844949439838354
0.1835841503535032,0.16823457068111952,0.25713316476351306,0.21277605449924664
0.1794637487971091,0.22646884163357506,0.39158097270202197,0.35165901671223077
0.18475245908851784,0.39044777079906473,0.5500252144785709,0.4859015370352034
0.2671422834578873,0.3712274586887171,0.5386226576304118,0.47101106394591274
0.3386602491396927,0.34699460193951476,0.4007382399035671,0.3565357446476597
0.17347888473765802,0.26393608797402657,0.4365036797329685,0.3266082428608199
0.26683701637089985,0.37131064887570664,0.4988274062753601,0.4368169603065047
0.17490024589068712,0.3148535062261827,0.24319405494271884,0.19846338400585203
0.061984511834797223,0.18648143174097812,0.4394649673529392,0.43510385150483794
0.01744155975434873,0.055246452260642516,0.15374266239755455,0.06780422842724199
0.10076344874222379,0.1390297142215516,0.42369536189834045,0.34225400884299867
0.08954818502308377,0.1787904429683804,0.5448979133891615,0.40577318775110116
0.2504066859785253,0.3038638184057398,0.3487905598887806,0.2901340901819409
0.12027763207246848,0.18459272296721796,0.2930049080502877,0.14317628469500512
0.1619412311510802,0.2599987397270774,0.5937640846013348,0.41212746606483003
0.24462627389895567,0.35047510720480374,0.5286241728617587,0.36499349860525354
0.3011124083678827,0.2938233533516494,0.3837220303195806,0.3261670168631998
0.1044029897992294,0.18579091061737138,0.6666666666666666,0.5729476116677789
0.3012336989158397,0.3639724711763252,0.4244239170705425,0.43256439790116036
0.06311975593956597,0.08399454762516706,0.6442571334115469,0.5286655955783429
0.17960865960193242,0.4334966586767582,0.6666666666666666,0.6130253939620345
0.23324507040172607,0.2036390080093828,0.412715533140304,0.3423431206338637
0.01441930132408016,0.09870098456640576,0.24604148218550173,0.146516664242783
0.19874323978122024,0.20205661256513802,0.33333333333333326,0.33333333333333326
0.08657798149294921,0.19252312909207292,0.3169436395258848,0.2534892459874513
0.1908821556580428,0.29390713321220424,0.4779718218850915,0.5281512342604276
0.08989931469081801,0.16058185921576876,0.16957760182479797,0.16957760182479797
0.32029305426370513,0.3303578435192576,0.47616686345044507,0.49564009984054386
0.1809849782354016,0.27093151573113755,0.32398474644051795,0.3202942911524151
0.29021063800852936,0.3548759086456174,0.5905223435124093,0.5340469026226484
0.32140220729924773,0.4030055510804696,0.5016093396676794,0.44410627525605406
0.19856732800815516,0.4023009829031015,0.7339098045710012,0.73107793866938
0.27710663913011413,0.4138609510187857,0.6352589454470994,0.6290409336623243
0.2278605355774489,0.27495606689710506,0.5509233124089793,0.503679925330293
0.01620520105027061,0.23450513564503397,0.36229883116737327,0.2676860178193462
0.17179294803110098,0.19573358025093238,0.5495249196524032,0.48265241154023164
0.22022323067109728,0.22838522860555882,0.2934712546780106,0.26534347689723425
0.15034546742849295,0.22879706859280013,0.4043916436417779,0.36831242032275197
0.24352552615885398,0.39945403095316395,0.6666666666666666,0.548923635434214
0.12789672163154947,0.29600281994481215,0.3721463630072424,0.37214636300724246
0.18934743772570925,0.23386814423206778,0.4639015642750492,0.41822884527604837
0.12821472500516684,0.12777233136336205,0.4601714202663466,0.4030488663411338
0.11515229126467598,0.37555466006754745,0.2539509739656342,0.2087476942851122
0.23011928925171357,0.20479992961834842,0.6480015158338887,0.47202611304444636
0.13315710266459785,0.30047880330587323,0.28899046342837836,0.28899046342837836
0.1544390148974846,0.3201002631619331,0.3816460430359686,0.29061379798569775
0.17118588472195065,0.2387947281239446,0.3904493395797738,0.35915657880656104
0.15966147182023266,0.29363326790800326,0.8719781951634412,0.8084304138731679
0.2698661320938212,0.40572263649226287,0.5443157627711254,0.4554798964470856
0.11261991730035567,0.1060098242369483,0.3735882632087538,0.263963646888773
0.17015969474751244,0.23267791846659833,0.2825870644893784,0.3090638718303845
0.25682918851276054,0.391672102448325,0.6666666666666666,0.6527656612668007
0.10728742801179633,0.15919741404354865,0.3508534606149713,0.346694458965969
0.23632744730435062,0.19173009181508568,0.4035652166714294,0.33333333333333326
0.10214715025755276,0.17723145992921902,0.3312454150334735,0.2868066959347685
0.0931276255288719,0.19256235930999563,0.17065382623821476,0.09580251961755974
0.25345023618665524,0.14150081975300452,0.334593640172631,0.334593640172631
0.29675168884130537,0.34921558413135195,0.6293947158092988,0.6293947158092988
0.4231514872784677,0.3411224160155309,0.6407301143591169,0.6595179058128583
0.17239352877558153,0.22349145426589093,0.6513245001637293,0.621119887399238
0.49623217199118247,0.4966071086808237,0.8923056180977914,0.7999999999999999
0.3454274229701219,0.3946854615941249,0.8185690341641527,0.8185690341641527
0.3532075878120094,0.3537777551085647,0.95,0.95
0.498835843608419,0.5402061952914124,0.4779311904820796,0.5467409679589813
0.2930874317213073,0.24431867792586448,0.4207918201759414,0.4283794478670176
0.3863043571848287,0.4656254524316485,0.8206117549049377,0.7706117549049376
0.22566309478110533,0.23123473395452873,0.772110476011939,0.6965716479724906
0.4626505986207559,0.4956895689558603,0.7159219831642595,0.6666666666666667
0.3737017459490798,0.25562332013544636,0.438479751368713,0.43692247620432134
0.3306601712034237,0.3551095875191848,0.33465013199388943,0.35783036554349806
0.26925532397008317,0.2875018837279085,0.5911023112689144,0.6235981134704159
0.359988948598949,0.3373720258607975,0.8000000000000002,0.8000000000000003
0.4928834697496606,0.31272353943142145,0.6666666666666667,0.6859433919844984
0.4695214014673966,0.5224730936059856,0.7706553556401364,0.7411915104875008
0.5310285313866671,0.35209593930195965,0.9500000000000003,0.7598933408649875
0.6345053442425981,0.5370184905039675,0.8518626833909558,0.8000000000000002
0.6224520795340026,0.41143846425326963,0.8000000000000002,0.8091227666877644
