RAEKE+LB (fixed),KSP+LB (fixed)
0.823639698,0.811731429
0.835711355,0.820331585
0.785827031,0.845799734
0.754900404,0.719518056
0.79803918,0.790687215
0.859235218,0.849600545
0.79560176,0.756296036
0.795316802,0.784124623
0.755511956,0.828337946
0.920252639,0.761811985
0.849931429,0.846887515
0.862859938,0.63300989
0.786805133,0.825614204
0.848445286,0.720613655
0.807318966,0.764900641
0.784786533,0.765026451
0.891183884,0.765559333
0.668391294,0.803046358
0.856255314,0.84237864
0.814533785,0.913913948
0.849773466,0.844299622
0.827393593,0.807977708
0.798912993,0.793090076
0.841864785,0.841864785
0.776871204,0.725167211
0.84497456,0.826958793
0.863654988,0.842130432
0.816129886,0.802666868
0.84389994,0.830757512
0.836667299,0.805172529
0.746440426,0.818768578
0.814644278,0.803722877
0.864964478,0.848675388
0.808369536,0.734442256
0.769168151,0.820014091
0.836598777,0.828093443
0.830558635,0.823264872
0.839079019,0.827395931
0.834912379,0.824613529
0.805896997,0.79454775
0.811957467,0.867187099
0.825556925,0.801617718
0.864519552,0.859594756
0.847274729,0.832967926
0.876609574,0.862322367
0.864192632,0.851249345
0.784248604,0.799666739
0.801612681,0.787189685
0.837627761,0.737661044
0.872619417,0.824359314
0.739262248,0.778708957
0.816470453,0.692243301
0.81930073,0.732779078
0.798027087,0.736805226
0.791949894,0.769690731
0.808855689,0.635990123
0.852058537,0.840629933
0.800682702,0.822533874
0.666423195,0.801593466
0.816956732,0.8077446
0.62830727,0.581498159
0.722351947,0.841446339
0.809093198,0.764123328
0.879010977,0.920216298
0.834970419,0.815180844
0.811817669,0.794670886
0.804949408,0.797118274
0.823056346,0.819380428
0.837871597,0.820867041
0.817719735,0.815299943
0.818279649,0.804358189
0.789016431,0.811735073
0.845939579,0.834717746
0.636368571,0.729379842
0.801291331,0.822054913
0.815130765,0.808275205
0.502629296,0.838506058
0.797181169,0.796180993
0.820457042,0.807592471
0.819593875,0.829181041
0.823172779,0.78702335
0.71285052,0.84787611
0.840299025,0.826407466
0.833505215,0.857205263
0.814482032,0.814482032
0.718884326,0.665250118
0.827543062,0.680416607
0.621749951,0.814113918
0.837879554,0.671101437
0.873192016,0.864716941
0.819474085,0.809289285
0.626013079,0.595292734
0.829331671,0.779161426
0.729205752,0.752143396
0.758699689,0.71175841
0.834375934,0.829168966
0.814051555,0.818835092
0.887329144,0.872483848
0.843638302,0.833437246
0.74589204,0.784963263
0.556237504,0.552952119
0.831656118,0.757923947
0.835928369,0.846188829
0.825458183,0.816920317
0.618495521,0.633236624
0.703371085,0.812931651
0.819100852,0.807772474
0.792851173,0.805961712
0.830732755,0.830732755
0.841865923,0.748417063
0.772957514,0.680816051
0.879914176,0.865347518
0.792710917,0.73699288
0.810010579,0.799277505
0.827946588,0.724866713
0.780651476,0.833719145
0.84939902,0.836070729
0.808304661,0.797744717
0.857902433,0.843122913
0.834049874,0.815825713
0.842702036,0.835280254
0.856893332,0.816138791
0.866843488,0.853142131
0.799308473,0.792911762
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.820439404,0.808253067
0.844669931,0.832660854
0.794147516,0.785991605
0.872276227,0.860362049
0.812369118,0.795993846
0.870766972,0.845377009
0.822217432,0.805317166
0.834449304,0.824527482
0.803121208,0.786788943
0.856339588,0.786075866
0.891950479,0.884554215
0.829288125,0.821294354
0.806393804,0.761421545
0.821123654,0.812576978
0.801972506,0.730581169
0.85645156,0.849240728
0.825570259,0.813642152
0.83589526,0.826165724
0.748853005,0.630737103
0.827581948,0.80386359
0.842235531,0.830395118
0.723640451,0.793255917
0.864315511,0.849874884
0.819143076,0.807493284
0.8611731,0.847614388
0.83420548,0.816926063
0.796271774,0.782808975
0.879959093,0.869797842
0.799387784,0.798576433
0.831897079,0.80594749
0.822684927,0.809503637
0.798995568,0.795523989
0.831442569,0.818243711
0.814091545,0.811145768
0.848314144,0.834799321
0.85810839,0.580381483
0.779339404,0.618988598
0.813417274,0.698938644
0.820928958,0.811521705
0.879233634,0.861803746
0.822498101,0.813430067
0.836437846,0.817056688
0.819069649,0.812399377
0.844339639,0.83762898
0.847256237,0.834963419
0.826067315,0.795250199
0.860806786,0.844448848
0.83319831,0.818381253
0.852908079,0.842249768
0.817337149,0.803829517
0.769813979,0.800458882
0.818076879,0.806608682
0.825863453,0.817081618
0.858491426,0.847885008
0.843042605,0.830751536
0.862504721,0.851580565
0.863742131,0.847094698
0.823448455,0.812111758
0.831557203,0.826392472
0.8265683,0.813305795
0.858861562,0.837355077
0.837673406,0.827711375
0.836789623,0.81372247
0.899964284,0.886578011
0.838978807,0.823477705
0.869721622,0.863768356
0.837180465,0.830893589
0.896963541,0.826057737
0.874581236,0.863525415
0.82780312,0.607547213
0.81594528,0.80721232
0.70327223,0.819289339
0.823639698,0.811731429
0.835711355,0.820331585
0.796786861,0.576051398
0.830382715,0.816181532
0.808385439,0.794358798
0.859235218,0.82109782
0.8085061,0.792987059
0.795316802,0.784124623
0.835784134,0.828337946
0.736948214,0.785376369
0.849931429,0.846887515
0.862859938,0.846547459
0.835145908,0.825614204
0.848445286,0.837177422
0.807318966,0.797060929
0.818277225,0.813395403
0.891183884,0.734552399
0.876254837,0.549522814
0.856255314,0.84237864
0.926137845,0.913913948
0.849773466,0.844299622
0.827393593,0.775045103
0.798912993,0.793090076
0.841864785,0.841864785
0.823612311,0.809874761
0.84497456,0.826958793
0.863654988,0.842130432
0.816129886,0.802666868
0.84389994,0.830757512
0.836667299,0.741149521
0.835816943,0.818768578
0.814644278,0.772532052
0.864964478,0.848675388
0.808369536,0.795603266
0.832971745,0.820014091
0.836598777,0.828093443
0.830558635,0.823264872
0.839079019,0.827395931
0.783119108,0.744423579
0.805896997,0.79454775
0.878241898,0.749705255
0.834793984,0.827938771
0.864519552,0.859594756
0.847274729,0.832967926
0.876609574,0.845029418
0.864192632,0.849231564
0.803166919,0.799666739
0.801612681,0.787189685
0.837627761,0.821179206
0.860145146,0.654466265
0.818717592,0.799725244
0.816470453,0.813207272
0.81930073,0.809937424
0.844464872,0.833181457
0.815633585,0.799170833
0.829707541,0.811918639
0.852058537,0.840629933
0.87721731,0.865256744
0.783995043,0.66699362
0.816956732,0.8077446
0.88518346,0.868771261
0.855933503,0.841446339
0.845673643,0.845673643
0.923072364,0.920216298
0.834970419,0.831718694
0.811817669,0.794670886
0.804949408,0.797118274
0.823056346,0.819380428
0.837871597,0.776389263
0.817719735,0.815299943
0.818279649,0.804358189
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.800526484
0.834692874,0.822054913
0.815130765,0.808275205
0.91627328,0.905935788
0.797181169,0.796510478
0.820457042,0.807592471
0.839930069,0.829181041
0.843601842,0.830611283
0.740587723,0.84787611
0.840299025,0.810543599
0.872544715,0.584259689
0.814482032,0.814482032
0.819005639,0.796567858
0.827543062,0.815777124
0.83730338,0.823847365
0.837879554,0.828032099
0.873192016,0.864716941
0.819474085,0.809289285
0.849360736,0.827620971
0.829331671,0.811063741
0.804303778,0.804303778
0.823190611,0.804703039
0.834375934,0.829168966
0.794099938,0.818835092
0.887329144,0.872483848
0.843638302,0.833437246
0.845471204,0.740945339
0.845613578,0.845613578
0.831656118,0.826744082
0.688292747,0.846188829
0.825458183,0.816920317
0.812481987,0.804438048
0.825359791,0.812931651
0.819100852,0.807772474
0.816293941,0.805961712
0.830732755,0.830732755
0.844414007,0.834693952
0.850173953,0.835914848
0.879914176,0.865347518
0.833948648,0.818284189
0.810010579,0.799277505
0.827946588,0.821769654
0.843965527,0.833719145
0.84939902,0.836070729
0.808304661,0.797744717
0.857902433,0.843122913
0.834049874,0.815825713
0.739744293,0.704595523
0.856893332,0.84586863
0.866843488,0.853142131
0.799308473,0.792911762
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.793479261,0.808253067
0.844669931,0.832660854
0.76753462,0.785991605
0.783356351,0.746734436
0.812369118,0.795993846
0.826106348,0.845377009
0.822217432,0.712278902
0.796950055,0.692070425
0.721690914,0.658233575
0.856339588,0.784914999
0.891950479,0.872631235
0.762627415,0.795200615
0.792025301,0.801344506
0.821123654,0.812576978
0.890640425,0.773077249
0.85645156,0.849240728
0.825570259,0.806940741
0.83589526,0.826165724
0.825023189,0.823481606
0.827581948,0.817325879
0.842235531,0.830395118
0.884855704,0.760815262
0.864315511,0.849874884
0.819143076,0.790055369
0.8611731,0.847614388
0.83420548,0.816926063
0.607193811,0.580351036
0.879959093,0.869797842
0.792142767,0.798576433
0.831897079,0.82573907
0.822684927,0.809503637
0.798995568,0.795523989
0.831442569,0.818243711
0.814091545,0.811145768
0.848314144,0.834799321
0.855019396,0.853754225
0.79562285,0.780512401
0.837696274,0.828374971
0.759733948,0.617543264
0.879233634,0.861803746
0.809207918,0.813430067
0.836437846,0.817056688
0.819069649,0.812399377
0.844339639,0.83762898
0.847256237,0.834963419
0.826067315,0.80993501
0.860806786,0.844448848
0.83319831,0.818381253
0.852908079,0.73344504
0.817337149,0.803829517
0.825814719,0.794784239
0.818076879,0.806608682
0.825863453,0.626262621
0.824769532,0.847885008
0.843042605,0.830751536
0.862504721,0.851580565
0.832831026,0.840558668
0.823448455,0.812111758
0.831557203,0.826392472
0.8265683,0.813305795
0.858861562,0.837355077
0.837673406,0.827711375
0.836789623,0.822491717
0.899964284,0.886578011
0.838978807,0.794898899
0.869721622,0.863768356
0.767171389,0.597809233
0.896963541,0.885489963
0.874581236,0.863525415
0.762576558,0.679877367
0.81594528,0.80721232
0.835557854,0.819289339
0.823639698,0.811731429
0.835711355,0.820331585
0.852343128,0.845799734
0.830382715,0.816181532
0.808385439,0.757167904
0.859235218,0.715959357
0.8085061,0.792987059
0.795316802,0.784124623
0.835784134,0.828337946
0.65455276,0.670076658
0.849931429,0.846887515
0.862859938,0.846547459
0.800312029,0.825614204
0.848445286,0.837177422
0.807318966,0.797060929
0.818277225,0.813395403
0.891183884,0.882898281
0.876254837,0.863503182
0.856255314,0.84237864
0.926137845,0.772914123
0.849773466,0.844299622
0.827393593,0.812082563
0.798428097,0.793090076
0.841864785,0.754608255
0.823612311,0.776060016
0.84497456,0.694846215
0.840467887,0.80993754
0.816129886,0.802666868
0.84389994,0.830757512
0.750012032,0.836667299
0.79693366,0.683678255
0.814644278,0.803722877
0.864964478,0.848675388
0.724522073,0.70028908
0.700194012,0.796235804
0.836598777,0.795531844
0.686262935,0.672953315
0.839079019,0.827395931
0.834912379,0.824613529
0.805896997,0.79454775
0.731387686,0.867187099
0.834793984,0.811952747
0.814158726,0.743466821
0.847274729,0.832967926
0.876609574,0.862322367
0.864192632,0.808616274
0.803166919,0.799666739
0.721483975,0.68206572
0.837627761,0.821179206
0.637384589,0.869093782
0.621486364,0.755671563
0.759334455,0.683553022
0.81930073,0.809937424
0.844464872,0.833181457
0.815633585,0.806216117
0.78734615,0.811918639
0.852058537,0.840629933
0.87721731,0.865256744
0.816076304,0.80217745
0.816956732,0.8077446
0.88518346,0.76426304
0.855933503,0.841446339
0.845673643,0.845673643
0.906487387,0.844763968
0.834970419,0.831718694
0.681906088,0.630275377
0.804949408,0.797118274
0.823056346,0.819380428
0.837871597,0.806140449
0.817719735,0.815299943
0.818279649,0.804358189
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.800526484
0.834692874,0.786646012
0.815130765,0.808275205
0.91627328,0.857391877
0.751032045,0.774101787
0.820457042,0.807592471
0.644627592,0.635715507
0.832826763,0.830611283
0.697953367,0.703925639
0.652128037,0.644758775
0.872544715,0.857205263
0.814482032,0.814482032
0.673796033,0.750580682
0.827543062,0.815777124
0.83730338,0.823847365
0.786429932,0.828032099
0.873192016,0.864716941
0.819474085,0.809289285
0.812343253,0.764724019
0.829331671,0.811063741
0.804303778,0.799528276
0.823190611,0.804703039
0.834375934,0.769748868
0.833404366,0.818835092
0.887329144,0.860776176
0.843638302,0.833437246
0.845471204,0.734849768
0.845613578,0.845613578
0.831656118,0.775734791
0.856609339,0.77984099
0.825458183,0.816920317
0.812481987,0.804438048
0.825359791,0.683157998
0.819100852,0.807772474
0.759267956,0.657097242
0.830732755,0.830732755
0.844414007,0.834693952
0.850173953,0.835914848
0.879914176,0.865347518
0.833948648,0.81753757
0.810010579,0.799277505
0.827946588,0.821769654
0.843965527,0.833719145
0.84939902,0.836070729
0.808304661,0.797744717
0.857902433,0.843122913
0.834049874,0.815825713
0.836269407,0.835591198
0.856893332,0.823914805
0.866843488,0.81731015
0.799308473,0.744373102
0.814045385,0.804995395
0.814789388,0.802242029
0.833281337,0.821541969
0.815271253,0.815271253
0.820439404,0.808253067
0.844669931,0.832660854
0.794147516,0.785991605
0.864437334,0.841330453
0.812369118,0.795993846
0.831645966,0.845377009
0.518411174,0.485084586
0.834449304,0.824527482
0.803121208,0.789480111
0.64667879,0.614109883
0.891950479,0.622203444
0.550567179,0.64903223
0.806393804,0.801344506
0.821123654,0.812576978
0.890640425,0.877376949
0.658449866,0.68168174
0.692736588,0.813642152
0.83589526,0.826165724
0.825023189,0.823481606
0.827581948,0.749150785
0.842235531,0.830395118
0.903329681,0.886944532
0.864315511,0.849874884
0.682329159,0.514600526
0.797847601,0.847614388
0.83420548,0.816926063
0.796271774,0.782808975
0.754722913,0.661826547
0.799387784,0.798576433
0.831897079,0.812505
0.822684927,0.809503637
0.798995568,0.795523989
0.818240708,0.565511781
0.814091545,0.811145768
0.848314144,0.834799321
0.85810839,0.853754225
0.693369234,0.780512401
0.837696274,0.828374971
0.820928958,0.806625113
0.879233634,0.861803746
0.822498101,0.813430067
0.836437846,0.817056688
0.819069649,0.812399377
0.844339639,0.821526251
0.847256237,0.834963419
0.826067315,0.80993501
0.860806786,0.844448848
0.83319831,0.818381253
0.852908079,0.842249768
0.817337149,0.803829517
0.825814719,0.743963022
0.818076879,0.806608682
0.825863453,0.817081618
0.858491426,0.847885008
0.755042026,0.830751536
0.862504721,0.851580565
0.863742131,0.847094698
0.823448455,0.812111758
0.831557203,0.826392472
0.772393337,0.813305795
0.858861562,0.736572394
0.837673406,0.827711375
0.836789623,0.822491717
0.899964284,0.678948079
0.838978807,0.823477705
0.869721622,0.863768356
0.729629101,0.76878456
0.843154768,0.833835262
0.874581236,0.863525415
0.82780312,0.761207341
0.81594528,0.80721232
0.835557854,0.68537254
0.780112088,0.811731429
0.835711355,0.820331585
0.852343128,0.671119079
0.830382715,0.816181532
0.58646233,0.584102142
0.859235218,0.849600545
0.8085061,0.792987059
0.666963569,0.784124623
0.835784134,0.828337946
0.929911905,0.911360635
0.643655002,0.846887515
0.860053291,0.757208105
0.835145908,0.825614204
0.848445286,0.770116539
0.807318966,0.797060929
0.818277225,0.813395403
0.891183884,0.882898281
0.876254837,0.863503182
0.599568861,0.695666581
0.926137845,0.913913948
0.849773466,0.844299622
0.827393593,0.812082563
0.798912993,0.793090076
0.841864785,0.841864785
0.823612311,0.736705817
0.823110322,0.826958793
0.863654988,0.835396671
0.816129886,0.802666868
0.84389994,0.830757512
0.836667299,0.836667299
0.835816943,0.818768578
0.814644278,0.803722877
0.864964478,0.848675388
0.808369536,0.795603266
0.832971745,0.820014091
0.836598777,0.828093443
0.808128421,0.78664519
0.839079019,0.827395931
0.834912379,0.824613529
0.805896997,0.79454775
0.878241898,0.867187099
0.726241107,0.827938771
0.832829433,0.583657469
0.847274729,0.832967926
0.876609574,0.862322367
0.828108546,0.66301231
0.803166919,0.799666739
0.801612681,0.787189685
0.837627761,0.821179206
0.784406416,0.621097914
0.765402089,0.799725244
0.816470453,0.813207272
0.809704755,0.716262696
0.73530564,0.726535341
0.610691618,0.773783154
0.829707541,0.811918639
0.852058537,0.645976344
0.87721731,0.747504456
0.816076304,0.80217745
0.799311112,0.8077446
0.88518346,0.868771261
0.855933503,0.841446339
0.845673643,0.800120622
0.923072364,0.920216298
0.834970419,0.831718694
0.811817669,0.794670886
0.798714409,0.664344899
0.823056346,0.819380428
0.837871597,0.820867041
0.817719735,0.815299943
0.818279649,0.804358189
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.800526484
0.834692874,0.822054913
0.815130765,0.808275205
0.91627328,0.905935788
0.797181169,0.796510478
0.820457042,0.807592471
0.839930069,0.829181041
0.843601842,0.830611283
0.858088657,0.84787611
0.715769044,0.826407466
0.872544715,0.857205263
0.814482032,0.814482032
0.819005639,0.796567858
0.827543062,0.815777124
0.83730338,0.823847365
0.837879554,0.712462819
0.873192016,0.864716941
0.819474085,0.809289285
0.849360736,0.827620971
0.829331671,0.811063741
0.627137567,0.517157922
0.823190611,0.804703039
0.834375934,0.751914532
0.833404366,0.818835092
0.618545033,0.592037531
0.843638302,0.833437246
0.841390244,0.600839911
0.845613578,0.760611315
0.831656118,0.826744082
0.856609339,0.671077471
0.825458183,0.816920317
0.812481987,0.804438048
0.825359791,0.71438369
0.819100852,0.807772474
0.816293941,0.805961712
0.830732755,0.830732755
0.844414007,0.826348791
0.850173953,0.835914848
0.879914176,0.860850872
0.718548271,0.818284189
0.810010579,0.799277505
0.827946588,0.821769654
0.843965527,0.833719145
0.84939902,0.836070729
0.808304661,0.797744717
0.824145614,0.758128363
0.834049874,0.815825713
0.842702036,0.835591198
0.856893332,0.84586863
0.866843488,0.853142131
0.743361004,0.792911762
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.820439404,0.808253067
0.844669931,0.832660854
0.794147516,0.785991605
0.73988467,0.810436927
0.812369118,0.795993846
0.870766972,0.845377009
0.822217432,0.805317166
0.834449304,0.824527482
0.722767121,0.755426872
0.856339588,0.840291678
0.891950479,0.884554215
0.829288125,0.813875289
0.806393804,0.801344506
0.779709503,0.812576978
0.890640425,0.854693304
0.849216709,0.849240728
0.825570259,0.750345639
0.79403878,0.603086524
0.825023189,0.823481606
0.755301075,0.797210447
0.842235531,0.830395118
0.903329681,0.886944532
0.864315511,0.849874884
0.769416484,0.807493284
0.8611731,0.847614388
0.83420548,0.816926063
0.796271774,0.782808975
0.828801867,0.869797842
0.799387784,0.798576433
0.831897079,0.830577402
0.822684927,0.809503637
0.798995568,0.795523989
0.831442569,0.814766662
0.814091545,0.811145768
0.780793437,0.834799321
0.812563141,0.853754225
0.79562285,0.780512401
0.837696274,0.828374971
0.771432815,0.811521705
0.879233634,0.815975221
0.822498101,0.813430067
0.836437846,0.817056688
0.819069649,0.812399377
0.844339639,0.83762898
0.847256237,0.834963419
0.826067315,0.80993501
0.8261546,0.844448848
0.83319831,0.818381253
0.852908079,0.842249768
0.727665211,0.803829517
0.825814719,0.800458882
0.818076879,0.806608682
0.825863453,0.817081618
0.858491426,0.847885008
0.843042605,0.830751536
0.862504721,0.851580565
0.863742131,0.847094698
0.823448455,0.812111758
0.75734562,0.826392472
0.802615278,0.813305795
0.858861562,0.797004423
0.837673406,0.827711375
0.836789623,0.822491717
0.899964284,0.886578011
0.838978807,0.787141113
0.869721622,0.863768356
0.837180465,0.830893589
0.896963541,0.845835319
0.872488894,0.863525415
0.82780312,0.819219297
0.81594528,0.80721232
0.645541656,0.819289339
0.823639698,0.811731429
0.834622912,0.820331585
0.852343128,0.845799734
0.830382715,0.816181532
0.808385439,0.794358798
0.859235218,0.849600545
0.8085061,0.792987059
0.795316802,0.784124623
0.77147311,0.828337946
0.929911905,0.605076066
0.849931429,0.846887515
0.718958357,0.790360253
0.835145908,0.807024048
0.848445286,0.837177422
0.807318966,0.797060929
0.818277225,0.813395403
0.789647261,0.83197496
0.876254837,0.863503182
0.856255314,0.84237864
0.926137845,0.913913948
0.849773466,0.844299622
0.827393593,0.812082563
0.798912993,0.793090076
0.841864785,0.841864785
0.823612311,0.809874761
0.8423906,0.781613221
0.863654988,0.80581381
0.786317418,0.794042434
0.84389994,0.830757512
0.836667299,0.836667299
0.835816943,0.818768578
0.814644278,0.803722877
0.864964478,0.848675388
0.808369536,0.795603266
0.832971745,0.820014091
0.836598777,0.828093443
0.830558635,0.823264872
0.72326666,0.740038675
0.690343132,0.824613529
0.805896997,0.79454775
0.878241898,0.867187099
0.807106228,0.827938771
0.864519552,0.859594756
0.847274729,0.832967926
0.876609574,0.862322367
0.864192632,0.851249345
0.803166919,0.799666739
0.801612681,0.787189685
0.837627761,0.821179206
0.872619417,0.869093782
0.818717592,0.799725244
0.816470453,0.813207272
0.81930073,0.760388438
0.844464872,0.833181457
0.815562635,0.812375429
0.829707541,0.811918639
0.852058537,0.794447886
0.87721731,0.865256744
0.816076304,0.80217745
0.816956732,0.8077446
0.88518346,0.868771261
0.855933503,0.781434207
0.845673643,0.845673643
0.878231194,0.920216298
0.834970419,0.831718694
0.811817669,0.794670886
0.804949408,0.797118274
0.823056346,0.819380428
0.834717495,0.820867041
0.817719735,0.815299943
0.801950215,0.687413404
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.800526484
0.834692874,0.822054913
0.815130765,0.808275205
0.91627328,0.834316544
0.797181169,0.796510478
0.820457042,0.807592471
0.839930069,0.829181041
0.843601842,0.830611283
0.858088657,0.84787611
0.840299025,0.826407466
0.852201538,0.718757947
0.814482032,0.814482032
0.819005639,0.796567858
0.827543062,0.686111114
0.83730338,0.823847365
0.837879554,0.828032099
0.873192016,0.864716941
0.791402,0.719843386
0.849360736,0.827620971
0.829331671,0.811063741
0.79300643,0.804303778
0.823190611,0.804703039
0.834375934,0.829168966
0.833404366,0.818835092
0.887329144,0.81513562
0.843638302,0.82650988
0.845471204,0.834472238
0.845613578,0.845613578
0.831656118,0.826744082
0.856609339,0.846188829
0.825458183,0.816920317
0.812481987,0.804438048
0.825359791,0.812931651
0.819100852,0.807772474
0.816293941,0.805961712
0.830732755,0.830732755
0.844414007,0.834693952
0.850173953,0.835914848
0.879914176,0.865347518
0.833948648,0.818284189
0.810010579,0.799277505
0.827946588,0.821769654
0.843965527,0.833719145
0.84939902,0.836070729
0.808304661,0.797744717
0.857902433,0.843122913
0.834049874,0.815825713
0.842702036,0.82859762
0.841457727,0.84586863
0.76399892,0.685730424
0.799308473,0.792911762
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.820439404,0.808253067
0.844669931,0.77975386
0.794147516,0.698955079
0.872276227,0.652965076
0.812369118,0.795993846
0.870766972,0.845377009
0.822217432,0.774856762
0.834449304,0.824527482
0.803121208,0.789480111
0.856339588,0.832826824
0.609049177,0.884554215
0.829288125,0.707969195
0.806393804,0.801344506
0.821123654,0.812576978
0.890640425,0.884581844
0.85645156,0.849240728
0.825570259,0.813642152
0.83589526,0.826165724
0.825023189,0.823481606
0.827581948,0.817325879
0.842235531,0.770723196
0.903329681,0.886944532
0.864315511,0.790832022
0.819143076,0.789123324
0.8611731,0.813100809
0.83420548,0.816926063
0.796271774,0.782808975
0.879959093,0.869797842
0.799387784,0.798576433
0.831897079,0.830577402
0.822684927,0.809503637
0.798995568,0.795523989
0.808012849,0.806846525
0.814091545,0.811145768
0.848314144,0.737861794
0.832452847,0.749422723
0.79562285,0.776751181
0.837696274,0.828374971
0.820928958,0.811521705
0.879233634,0.747196344
0.822498101,0.813430067
0.836437846,0.817056688
0.819069649,0.812399377
0.844339639,0.83762898
0.796371031,0.834963419
0.826067315,0.635420786
0.774926603,0.844448848
0.83319831,0.818381253
0.852908079,0.729386939
0.817337149,0.803829517
0.771174565,0.800458882
0.818076879,0.806608682
0.825863453,0.817081618
0.858491426,0.718538752
0.843042605,0.830751536
0.862504721,0.851580565
0.842796592,0.847094698
0.823448455,0.812111758
0.831557203,0.816742455
0.8265683,0.813305795
0.858861562,0.837355077
0.837673406,0.788712915
0.836789623,0.822491717
0.899964284,0.802590813
0.838978807,0.673888461
0.869721622,0.863768356
0.837180465,0.830893589
0.896963541,0.804655158
0.735802513,0.795191897
0.624259449,0.799772395
0.81594528,0.80721232
0.835557854,0.799290232
0.823639698,0.811731429
0.835711355,0.781392194
0.852343128,0.845799734
0.830382715,0.816181532
0.808385439,0.751319976
0.795054929,0.791410775
0.8085061,0.792987059
0.795316802,0.784124623
0.835784134,0.828337946
0.929911905,0.904469851
0.849931429,0.846887515
0.862859938,0.664554426
0.835145908,0.825614204
0.848445286,0.837177422
0.807318966,0.797060929
0.818277225,0.813395403
0.891183884,0.735718778
0.876254837,0.863503182
0.850157703,0.747917918
0.628329988,0.913913948
0.849773466,0.810674869
0.827393593,0.812082563
0.798912993,0.793090076
0.841864785,0.832177872
0.823612311,0.809874761
0.75280918,0.754677688
0.863654988,0.842130432
0.816129886,0.802666868
0.84389994,0.830757512
0.836667299,0.836667299
0.835816943,0.818768578
0.814644278,0.803722877
0.864964478,0.848675388
0.808369536,0.795603266
0.832971745,0.80549952
0.836598777,0.732186157
0.830558635,0.799242675
0.839079019,0.822875158
0.834912379,0.790699812
0.805896997,0.79454775
0.878241898,0.867187099
0.834793984,0.741226777
0.846925611,0.859594756
0.82521509,0.832967926
0.876609574,0.862322367
0.864192632,0.851249345
0.803166919,0.799666739
0.801612681,0.787189685
0.837627761,0.623992188
0.872619417,0.60977831
0.818717592,0.670851274
0.816470453,0.813207272
0.81930073,0.774462175
0.844464872,0.833181457
0.815633585,0.804423275
0.829707541,0.811918639
0.852058537,0.809759872
0.87721731,0.865256744
0.816076304,0.80217745
0.816956732,0.8077446
0.88518346,0.868771261
0.855933503,0.841446339
0.845673643,0.845673643
0.737397576,0.512635314
0.834970419,0.831718694
0.811817669,0.794670886
0.789299354,0.769471083
0.823056346,0.819380428
0.837871597,0.820867041
0.817719735,0.815299943
0.685064653,0.804358189
0.819649988,0.811735073
0.845939579,0.840403737
0.806377553,0.776461971
0.834692874,0.822054913
0.815130765,0.808275205
0.91627328,0.905935788
0.797181169,0.796510478
0.820457042,0.807592471
0.803509609,0.75026093
0.843601842,0.830611283
0.858088657,0.70560583
0.840299025,0.826407466
0.871859638,0.857205263
0.814482032,0.814482032
0.819005639,0.796567858
0.827543062,0.815777124
0.83730338,0.823847365
0.837879554,0.828032099
0.873192016,0.864716941
0.819474085,0.705054202
0.849360736,0.827620971
0.829331671,0.811063741
0.804303778,0.804303778
0.823190611,0.804703039
0.789675017,0.829168966
0.833404366,0.818835092
0.887329144,0.830273478
0.843638302,0.819199823
0.845471204,0.834472238
0.845613578,0.845613578
0.831656118,0.826744082
0.856609339,0.846188829
0.825458183,0.816920317
0.812481987,0.804438048
0.825359791,0.812931651
0.819100852,0.807772474
0.816293941,0.805961712
0.830732755,0.830732755
0.844414007,0.805328855
0.850173953,0.835914848
0.879914176,0.865347518
0.833948648,0.818284189
0.810010579,0.799277505
0.827946588,0.821769654
0.843965527,0.833719145
0.84939902,0.836070729
0.808304661,0.797744717
0.857902433,0.843122913
0.834049874,0.815825713
0.751881993,0.835591198
0.856893332,0.828912337
0.866843488,0.853142131
0.799308473,0.671345023
0.814045385,0.804995395
0.814789388,0.802904983
0.833281337,0.821541969
0.815271253,0.815271253
0.820439404,0.808253067
0.844669931,0.829521996
0.738345337,0.697141318
0.872276227,0.860362049
0.812369118,0.795993846
0.751154617,0.845377009
0.765570299,0.792819038
0.834449304,0.800926913
0.803121208,0.789480111
0.856339588,0.840291678
0.891950479,0.884554215
0.829288125,0.821294354
0.806393804,0.767559256
0.821123654,0.740476276
0.886523954,0.820649373
0.849537454,0.717528129
0.825570259,0.813642152
0.83589526,0.826165724
0.825023189,0.823481606
0.827581948,0.817325879
0.772257943,0.830395118
0.784387153,0.886944532
0.864315511,0.849874884
0.552905991,0.608333362
0.825892456,0.847614388
0.83420548,0.816926063
0.796271774,0.780489733
0.879959093,0.869797842
0.799387784,0.798576433
0.831897079,0.830577402
0.822684927,0.809503637
0.798995568,0.795523989
0.640389663,0.818243711
0.814091545,0.811145768
0.758317612,0.834799321
0.624323854,0.63318046
